hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,0,2016,February,9,23,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,I,1,No Deposit,384.0,0,Transient-Party,31.67,0,0,Check-Out,2016-02-26
Resort Hotel,0,0,2016,April,16,11,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,1,No Deposit,384.0,0,Transient-Party,42.0,0,1,Check-Out,2016-04-13
Resort Hotel,0,0,2016,April,18,26,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,C,0,No Deposit,384.0,0,Transient,42.0,0,1,Check-Out,2016-04-29
Resort Hotel,0,2,2016,March,10,2,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,195.0,0,Transient,65.0,0,0,Check-Out,2016-03-02
Resort Hotel,0,2,2017,February,7,15,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,195.0,0,Transient,35.0,0,0,Check-Out,2017-02-16
Resort Hotel,0,0,2017,April,17,27,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,D,0,No Deposit,195.0,0,Transient-Party,45.0,0,0,Check-Out,2017-04-28
Resort Hotel,0,0,2016,February,10,29,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,290.0,0,Transient,30.0,0,0,Check-Out,2016-03-02
Resort Hotel,0,0,2016,March,13,22,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,D,D,0,No Deposit,290.0,0,Transient,67.0,0,0,Check-Out,2016-03-23
Resort Hotel,0,0,2016,May,19,3,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,D,D,0,No Deposit,290.0,0,Transient,63.0,0,0,Check-Out,2016-05-04
Resort Hotel,0,0,2016,November,49,28,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,D,0,No Deposit,290.0,0,Transient,30.0,0,0,Check-Out,2016-11-29
Resort Hotel,0,0,2017,January,3,18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,A,0,No Deposit,290.0,0,Transient,35.0,0,0,Check-Out,2017-01-19
Resort Hotel,0,0,2017,January,4,23,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,5,A,D,0,No Deposit,290.0,0,Transient,35.0,0,0,Check-Out,2017-01-24
Resort Hotel,0,0,2017,February,6,6,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,6,A,D,0,No Deposit,290.0,0,Transient,35.0,0,0,Check-Out,2017-02-07
Resort Hotel,0,0,2017,March,13,28,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,7,A,A,0,No Deposit,290.0,0,Transient,35.0,0,0,Check-Out,2017-03-29
Resort Hotel,0,6,2017,May,22,31,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,8,A,A,0,No Deposit,290.0,0,Transient-Party,75.0,0,0,Check-Out,2017-06-02
Resort Hotel,0,1,2016,March,10,1,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,167.0,0,Transient,30.0,0,0,Check-Out,2016-03-02
Resort Hotel,0,6,2017,March,11,15,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,167.0,0,Transient,35.0,0,1,Check-Out,2017-03-16
Resort Hotel,0,0,2016,March,10,2,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,167.0,0,Transient,30.0,0,0,Check-Out,2016-03-03
Resort Hotel,0,0,2016,March,10,2,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,331.0,0,Transient,40.0,0,0,Check-Out,2016-03-04
Resort Hotel,0,3,2016,June,26,20,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,331.0,0,Transient,79.0,0,0,Check-Out,2016-06-21
Resort Hotel,0,17,2016,May,19,2,1,1,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,D,D,0,No Deposit,399.0,0,Transient-Party,81.0,0,0,Check-Out,2016-05-03
Resort Hotel,0,0,2016,March,11,7,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,212.0,0,Transient,55.0,0,0,Check-Out,2016-03-09
Resort Hotel,0,3,2016,March,11,8,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,371.0,0,Transient-Party,30.0,0,1,Check-Out,2016-03-10
Resort Hotel,0,10,2016,May,19,3,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,371.0,0,Transient,42.0,0,1,Check-Out,2016-05-05
Resort Hotel,0,1,2016,March,11,8,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,379.0,0,Transient-Party,40.0,0,0,Check-Out,2016-03-10
Resort Hotel,0,1,2016,March,11,8,0,2,1,0.0,0,BB,BRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,379.0,0,Transient-Party,40.0,0,0,Check-Out,2016-03-10
Resort Hotel,0,2,2017,February,6,9,0,1,1,0.0,0,BB,PRT,Direct,Direct,1,0,4,A,A,0,No Deposit,514.0,0,Transient,43.0,0,1,Check-Out,2017-02-10
Resort Hotel,0,0,2016,March,11,9,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,391.0,0,Transient,33.0,1,0,Check-Out,2016-03-10
Resort Hotel,0,1,2016,April,16,13,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,391.0,0,Transient,45.0,1,0,Check-Out,2016-04-15
Resort Hotel,0,0,2016,April,17,20,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,400.0,0,Transient,58.5,0,0,Check-Out,2016-04-21
Resort Hotel,0,6,2016,April,17,20,0,2,1,0.0,0,BB,PRT,Corporate,TA/TO,1,0,1,A,D,0,No Deposit,86.0,0,Transient,59.0,0,0,Check-Out,2016-04-22
Resort Hotel,0,13,2016,June,26,21,0,1,1,0.0,0,BB,PRT,Corporate,TA/TO,1,0,2,A,A,0,No Deposit,86.0,0,Transient,65.0,0,0,Check-Out,2016-06-22
Resort Hotel,0,2,2016,October,42,12,0,1,1,0.0,0,BB,PRT,Corporate,TA/TO,1,0,3,A,D,0,No Deposit,86.0,0,Transient,67.5,0,0,Check-Out,2016-10-13
Resort Hotel,0,2,2017,January,4,25,0,1,1,0.0,0,BB,PRT,Corporate,TA/TO,1,0,4,A,D,0,No Deposit,86.0,0,Transient,35.0,0,0,Check-Out,2017-01-26
Resort Hotel,0,46,2016,March,12,13,1,1,2,0.0,0,HB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,376.0,0,Transient,59.0,1,0,Check-Out,2016-03-14
Resort Hotel,0,0,2016,March,12,14,1,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,47.0,0,Transient,30.0,0,0,Check-Out,2016-03-15
Resort Hotel,0,0,2016,March,12,14,1,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,47.0,0,Transient,30.0,0,0,Check-Out,2016-03-15
Resort Hotel,0,0,2016,March,12,14,1,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,47.0,0,Transient,30.0,0,0,Check-Out,2016-03-15
Resort Hotel,0,12,2016,March,12,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,62.0,0,Transient,30.0,0,0,Check-Out,2016-03-15
Resort Hotel,0,12,2016,March,12,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,297.0,0,Transient,40.0,0,0,Check-Out,2016-03-15
Resort Hotel,0,2,2016,March,12,16,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,47.0,0,Transient,30.0,0,0,Check-Out,2016-03-18
Resort Hotel,0,0,2016,March,12,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,392.0,0,Transient-Party,40.0,0,0,Check-Out,2016-03-16
Resort Hotel,0,1,2016,March,12,15,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,165.0,0,Transient,30.0,0,1,Check-Out,2016-03-16
Resort Hotel,0,0,2016,March,12,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,392.0,0,Transient-Party,40.0,0,0,Check-Out,2016-03-16
Resort Hotel,1,0,2016,April,17,20,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,392.0,0,Transient-Party,58.5,0,0,Canceled,2016-04-20
Resort Hotel,0,2,2016,March,12,16,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,47.0,0,Transient,30.0,0,0,Check-Out,2016-03-17
Resort Hotel,0,15,2016,March,12,15,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,3,No Deposit,113.0,0,Transient,30.0,0,0,Check-Out,2016-03-17
Resort Hotel,1,0,2016,March,12,18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,113.0,0,Transient,30.0,0,0,Canceled,2016-03-18
Resort Hotel,0,11,2016,March,14,29,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,1,A,D,0,No Deposit,113.0,0,Transient,30.0,0,0,Check-Out,2016-03-30
Resort Hotel,0,12,2016,April,16,13,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,2,A,E,0,No Deposit,113.0,0,Transient,42.0,0,0,Check-Out,2016-04-14
Resort Hotel,0,18,2016,April,17,19,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,3,A,D,0,No Deposit,113.0,0,Transient,42.0,0,0,Check-Out,2016-04-20
Resort Hotel,0,0,2016,September,40,27,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,4,A,D,0,No Deposit,113.0,0,Transient,65.0,0,0,Check-Out,2016-09-28
Resort Hotel,0,12,2016,October,42,10,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,5,A,A,0,No Deposit,113.0,0,Transient,45.0,0,0,Check-Out,2016-10-12
Resort Hotel,0,7,2017,January,1,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,6,A,A,0,No Deposit,113.0,0,Transient,35.0,0,0,Check-Out,2017-01-06
Resort Hotel,0,32,2017,January,5,30,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,7,A,D,0,No Deposit,113.0,0,Transient,42.0,1,0,Check-Out,2017-01-31
Resort Hotel,0,23,2017,April,17,26,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,8,A,E,0,No Deposit,113.0,0,Transient,45.0,0,0,Check-Out,2017-04-27
Resort Hotel,0,1,2016,April,18,29,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,D,D,0,No Deposit,402.0,0,Transient,72.5,0,0,Check-Out,2016-05-01
Resort Hotel,0,3,2016,March,12,17,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,154.0,0,Transient,25.0,0,0,Check-Out,2016-03-18
Resort Hotel,0,10,2016,April,16,14,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,1,A,A,0,No Deposit,154.0,0,Transient,39.0,0,0,Check-Out,2016-04-15
Resort Hotel,0,10,2016,March,12,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,337.0,0,Transient-Party,30.0,0,1,Check-Out,2016-03-18
Resort Hotel,0,10,2016,March,12,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,337.0,0,Transient-Party,30.0,0,1,Check-Out,2016-03-18
Resort Hotel,0,10,2016,March,12,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,337.0,0,Transient-Party,30.0,0,1,Check-Out,2016-03-18
Resort Hotel,0,6,2016,March,12,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,31.0,0,Transient,30.0,0,1,Check-Out,2016-03-18
Resort Hotel,0,6,2016,March,12,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,31.0,0,Transient,30.0,0,1,Check-Out,2016-03-18
Resort Hotel,0,4,2016,October,43,18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,31.0,0,Transient-Party,42.0,0,1,Check-Out,2016-10-19
Resort Hotel,0,6,2016,October,43,20,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,D,0,No Deposit,31.0,0,Transient-Party,42.0,0,1,Check-Out,2016-10-21
Resort Hotel,0,11,2016,March,12,18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,337.0,0,Transient-Party,65.0,0,1,Check-Out,2016-03-18
Resort Hotel,0,10,2016,March,12,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,337.0,0,Transient-Party,30.0,0,1,Check-Out,2016-03-18
Resort Hotel,0,5,2016,April,15,6,0,1,1,0.0,0,BB,PRT,Direct,TA/TO,1,0,1,A,A,0,No Deposit,61.0,0,Transient,56.0,0,0,Check-Out,2016-04-07
Resort Hotel,0,4,2016,March,13,21,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,154.0,0,Transient,27.0,0,0,Check-Out,2016-03-22
Resort Hotel,0,5,2016,October,43,18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,154.0,0,Transient,39.0,0,0,Check-Out,2016-10-19
Resort Hotel,0,6,2016,March,13,22,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,396.0,0,Transient,40.0,0,0,Check-Out,2016-03-23
Resort Hotel,0,1,2016,March,13,22,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,331.0,0,Transient,53.0,0,0,Check-Out,2016-03-23
Resort Hotel,0,1,2016,April,18,28,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,D,D,0,No Deposit,331.0,0,Transient,72.0,0,0,Check-Out,2016-04-29
Resort Hotel,0,3,2016,June,23,2,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,F,0,No Deposit,331.0,0,Transient,75.0,0,0,Check-Out,2016-06-03
Resort Hotel,0,2,2016,November,48,24,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,D,0,No Deposit,331.0,0,Transient,48.0,0,0,Check-Out,2016-11-25
Resort Hotel,0,2,2016,December,51,14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,D,0,No Deposit,331.0,0,Transient-Party,39.0,0,0,Check-Out,2016-12-15
Resort Hotel,0,0,2017,February,7,16,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,6,A,A,0,No Deposit,331.0,0,Transient,49.5,0,0,Check-Out,2017-02-17
Resort Hotel,0,23,2016,March,13,23,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,113.0,0,Transient,42.0,0,0,Check-Out,2016-03-24
Resort Hotel,0,6,2016,March,13,22,0,2,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,C,2,No Deposit,302.0,0,Transient,65.0,0,1,Check-Out,2016-03-24
Resort Hotel,0,6,2016,March,13,22,0,2,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,C,2,No Deposit,302.0,0,Transient,65.0,0,1,Check-Out,2016-03-24
Resort Hotel,0,6,2016,March,14,30,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,178.0,0,Transient-Party,50.0,0,0,Check-Out,2016-03-31
Resort Hotel,0,6,2016,March,14,30,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,178.0,0,Transient-Party,50.0,0,0,Check-Out,2016-03-31
Resort Hotel,0,6,2016,March,14,30,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,F,0,No Deposit,178.0,0,Transient-Party,50.0,0,0,Check-Out,2016-03-31
Resort Hotel,0,6,2016,March,14,30,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,178.0,0,Transient-Party,50.0,0,0,Check-Out,2016-03-31
Resort Hotel,0,6,2016,March,14,30,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,178.0,0,Transient-Party,42.0,0,0,Check-Out,2016-03-31
Resort Hotel,0,6,2016,March,14,30,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,178.0,0,Transient-Party,50.0,0,0,Check-Out,2016-03-31
Resort Hotel,0,6,2016,March,14,30,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,178.0,0,Transient,50.0,0,0,Check-Out,2016-03-31
Resort Hotel,0,0,2016,March,14,30,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,398.0,0,Transient,43.0,0,0,Check-Out,2016-03-31
Resort Hotel,0,3,2017,June,23,8,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,0,A,A,0,No Deposit,355.0,0,Transient,75.0,0,0,Check-Out,2017-06-09
Resort Hotel,0,0,2016,March,14,29,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,47.0,0,Transient,42.0,0,0,Check-Out,2016-04-01
Resort Hotel,0,5,2016,April,18,26,0,4,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,3,No Deposit,47.0,0,Transient,42.0,0,0,Check-Out,2016-04-30
Resort Hotel,0,2,2016,April,14,1,0,1,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,223.0,0,Transient-Party,65.0,0,0,Check-Out,2016-04-01
Resort Hotel,0,3,2016,April,14,1,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,225.0,0,Transient,50.0,0,0,Check-Out,2016-04-02
Resort Hotel,0,169,2016,March,14,31,0,3,1,0.0,0,BB,IRL,Groups,Direct,0,0,0,A,A,2,Refundable,223.0,0,Transient-Party,60.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,POL,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,1,0.0,0,BB,BRA,Groups,Direct,0,0,0,A,A,3,Refundable,223.0,0,Transient-Party,60.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,BEL,Groups,Direct,0,0,0,A,A,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,E,2,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,168,2016,March,14,30,1,4,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,ITA,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,NLD,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,78.0,2,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,NLD,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,1,0.0,0,BB,NLD,Groups,Direct,0,0,0,A,A,1,Refundable,223.0,0,Transient-Party,62.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,D,2,Refundable,223.0,0,Transient-Party,67.5,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,E,0,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,169,2016,March,14,31,1,3,2,0.0,0,BB,BEL,Groups,Direct,0,0,0,A,A,0,Refundable,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,7,2017,March,9,2,1,3,2,0.0,0,BB,BEL,Groups,Corporate,1,0,0,A,A,2,No Deposit,223.0,0,Transient-Party,44.0,1,0,Check-Out,2017-03-06
Resort Hotel,0,168,2016,March,14,30,1,4,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,No Deposit,223.0,0,Transient,60.0,0,0,Check-Out,2016-04-04
Resort Hotel,0,168,2016,March,14,30,2,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,223.0,0,Transient,66.0,0,0,Check-Out,2016-04-06
Resort Hotel,0,5,2016,April,15,5,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,94.0,0,Transient,39.0,0,0,Check-Out,2016-04-07
Resort Hotel,0,7,2016,April,15,5,0,4,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,No Deposit,53.0,0,Transient,42.0,0,0,Check-Out,2016-04-09
Resort Hotel,0,2,2016,April,15,7,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0,Transient,39.0,0,0,Check-Out,2016-04-09
Resort Hotel,0,33,2016,April,16,10,1,1,1,0.0,0,BB,PRT,Corporate,Direct,0,0,0,A,A,0,No Deposit,263.0,0,Transient-Party,42.0,0,0,Check-Out,2016-04-11
Resort Hotel,0,33,2016,April,16,10,1,1,1,0.0,0,BB,ESP,Corporate,Direct,0,0,0,A,A,0,No Deposit,263.0,0,Transient-Party,42.0,0,0,Check-Out,2016-04-11
Resort Hotel,1,73,2016,April,16,12,0,1,1,0.0,0,BB,BEL,Corporate,Corporate,0,0,0,A,D,0,No Deposit,370.0,0,Transient-Party,65.0,0,0,Canceled,2016-04-12
Resort Hotel,0,1,2016,April,16,12,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,144.0,0,Transient-Party,48.0,1,0,Check-Out,2016-04-14
Resort Hotel,0,6,2016,April,16,13,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,154.0,0,Transient,39.0,0,0,Check-Out,2016-04-14
Resort Hotel,0,14,2016,May,20,11,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,154.0,0,Transient,39.0,0,0,Check-Out,2016-05-12
Resort Hotel,0,27,2016,May,22,24,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,E,0,No Deposit,154.0,0,Transient,39.0,0,0,Check-Out,2016-05-25
Resort Hotel,0,7,2016,June,23,1,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,0,No Deposit,154.0,0,Transient,70.0,1,0,Check-Out,2016-06-02
Resort Hotel,0,35,2016,June,27,29,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,A,0,No Deposit,154.0,0,Transient,58.0,0,0,Check-Out,2016-06-30
Resort Hotel,0,30,2016,July,28,6,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,5,A,F,0,No Deposit,154.0,0,Transient,66.0,0,0,Check-Out,2016-07-07
Resort Hotel,0,50,2016,July,31,28,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,6,A,A,0,No Deposit,154.0,0,Transient,115.0,0,0,Check-Out,2016-07-29
Resort Hotel,0,65,2016,August,33,10,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,7,A,B,0,No Deposit,154.0,0,Transient,115.0,0,0,Check-Out,2016-08-11
Resort Hotel,0,86,2016,August,36,31,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,8,A,C,0,No Deposit,154.0,0,Transient,66.0,0,0,Check-Out,2016-09-01
Resort Hotel,0,100,2016,September,38,14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,9,A,D,1,No Deposit,154.0,0,Transient,66.0,0,0,Check-Out,2016-09-15
Resort Hotel,0,114,2016,September,40,28,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,10,A,A,0,No Deposit,154.0,0,Transient,58.0,0,0,Check-Out,2016-09-29
Resort Hotel,0,29,2016,October,43,19,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,11,A,A,0,No Deposit,154.0,0,Transient,39.0,0,0,Check-Out,2016-10-20
Resort Hotel,0,7,2016,November,45,2,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,12,A,A,1,No Deposit,154.0,0,Transient,27.0,0,0,Check-Out,2016-11-03
Resort Hotel,0,27,2016,November,48,22,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,13,A,D,1,No Deposit,154.0,0,Transient,27.0,0,0,Check-Out,2016-11-24
