hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,0,2016,January,1,2,1,1,2,0.0,0,HB,FRA,Direct,Direct,0,0,0,A,F,1,No Deposit,0,Transient,68.0,0,0,Check-Out,2016-01-04
Resort Hotel,0,20,2016,April,18,28,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,75.15,0,0,Check-Out,2016-05-01
Resort Hotel,1,195,2017,August,33,19,2,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,212.0,0,0,Canceled,2017-06-08
Resort Hotel,0,49,2017,July,30,23,2,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient-Party,214.0,1,0,Check-Out,2017-07-26
City Hotel,1,12,2016,December,53,26,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,91.63,0,0,Canceled,2016-12-14
City Hotel,0,107,2016,June,27,28,2,6,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,140.25,0,1,Check-Out,2016-07-06
City Hotel,1,148,2016,August,34,15,1,3,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,136.43,0,1,Canceled,2016-07-29
Resort Hotel,0,162,2016,October,41,4,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,69.0,0,1,Check-Out,2016-10-06
City Hotel,0,277,2016,October,43,16,2,0,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,96.3,0,0,Check-Out,2016-10-18
Resort Hotel,0,1,2015,October,41,6,0,3,1,0.0,0,FB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,76.0,0,0,Check-Out,2015-10-09
City Hotel,0,18,2015,September,40,27,2,0,1,0.0,0,BB,CHE,Groups,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,12,2016,November,47,18,0,2,2,0.0,0,SC,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.0,0,1,Check-Out,2016-11-20
City Hotel,0,14,2017,April,15,12,0,1,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,224.0,0,0,Check-Out,2017-04-13
City Hotel,1,33,2016,October,41,3,1,1,3,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,0,Transient,215.55,0,3,Canceled,2016-09-04
Resort Hotel,0,26,2015,July,29,18,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,132.6,1,0,Check-Out,2015-07-22
Resort Hotel,0,61,2016,October,42,15,2,5,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,121.0,0,0,Check-Out,2016-10-22
City Hotel,0,151,2016,June,23,3,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,77.23,0,1,Check-Out,2016-06-07
City Hotel,0,86,2016,April,14,2,2,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,85.5,0,0,Check-Out,2016-04-05
City Hotel,0,174,2016,September,39,22,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,95.67,0,0,Check-Out,2016-09-25
City Hotel,0,2,2016,March,13,22,0,1,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,119.0,0,1,Check-Out,2016-03-23
City Hotel,0,127,2016,July,31,29,1,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,81.25,0,0,Check-Out,2016-08-01
Resort Hotel,1,116,2017,May,18,6,0,1,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.0,0,2,Canceled,2017-01-23
Resort Hotel,0,8,2017,February,7,18,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,138.0,0,3,Check-Out,2017-02-19
City Hotel,0,22,2016,October,43,20,0,3,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,2,No Deposit,0,Transient,131.75,1,2,Check-Out,2016-10-23
City Hotel,0,1,2016,July,31,24,2,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,0,Transient,163.5,0,0,Check-Out,2016-07-28
Resort Hotel,0,165,2015,December,53,30,2,4,0,0.0,0,SC,PRT,Groups,TA/TO,0,0,0,A,C,1,No Deposit,122,Transient-Party,0.0,0,0,Check-Out,2016-01-05
Resort Hotel,0,1,2016,November,48,25,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,48.0,1,1,Check-Out,2016-11-26
City Hotel,1,141,2016,September,39,19,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,129.86,0,3,Canceled,2016-09-15
City Hotel,0,144,2017,June,22,1,0,3,3,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,0,Transient,135.6,0,1,Check-Out,2017-06-04
City Hotel,1,3,2016,August,35,23,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,163.67,0,0,Canceled,2016-08-20
Resort Hotel,0,12,2015,November,48,24,0,5,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,49.4,0,0,Check-Out,2015-11-29
Resort Hotel,0,11,2016,October,42,9,1,0,1,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,1,No Deposit,0,Transient-Party,50.0,0,0,Check-Out,2016-10-10
City Hotel,0,5,2017,April,14,4,0,2,1,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,84.0,0,1,Check-Out,2017-04-06
Resort Hotel,0,155,2017,July,29,17,2,5,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,0,Transient,217.86,0,0,Check-Out,2017-07-24
City Hotel,0,39,2016,October,44,24,1,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.0,0,0,Check-Out,2016-10-28
City Hotel,0,14,2016,May,23,30,2,5,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,131.7,0,1,Check-Out,2016-06-06
Resort Hotel,0,42,2015,August,34,22,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,158.9,1,2,Check-Out,2015-08-29
City Hotel,0,41,2016,September,38,14,0,4,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient-Party,108.0,0,0,Check-Out,2016-09-18
Resort Hotel,0,122,2017,May,22,28,2,5,2,2.0,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,149.14,0,3,Check-Out,2017-06-04
City Hotel,0,58,2016,June,24,10,1,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,0,Transient,158.53,0,2,Check-Out,2016-06-13
City Hotel,0,2,2016,January,4,23,2,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,0,Transient-Party,78.52,0,0,Check-Out,2016-01-26
Resort Hotel,0,4,2016,February,8,14,1,0,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,125.0,0,2,Check-Out,2016-02-15
City Hotel,0,0,2016,October,45,30,1,0,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,140.0,0,0,Check-Out,2016-10-31
City Hotel,0,157,2017,July,30,23,1,0,1,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,84.6,0,1,Check-Out,2017-07-24
Resort Hotel,1,16,2017,January,4,28,0,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,78.0,0,0,Canceled,2017-01-12
City Hotel,0,86,2017,August,31,3,0,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.5,0,3,Check-Out,2017-08-05
City Hotel,1,93,2017,May,18,6,2,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,135.0,0,0,Canceled,2017-02-19
City Hotel,0,41,2016,June,27,28,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,171.2,0,0,Check-Out,2016-06-29
Resort Hotel,1,128,2016,September,39,18,4,6,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,116.0,0,0,Canceled,2016-07-18
City Hotel,0,38,2017,May,20,15,1,2,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,134.5,0,0,Check-Out,2017-05-18
City Hotel,1,50,2017,May,22,30,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.1,0,0,Canceled,2017-04-10
City Hotel,1,51,2016,July,28,6,0,1,2,0.0,0,SC,SAU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.1,0,0,Canceled,2016-05-16
City Hotel,0,108,2016,October,42,14,1,2,1,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,0,Transient,190.8,0,1,Check-Out,2016-10-17
Resort Hotel,0,30,2016,March,13,23,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.0,0,0,Check-Out,2016-03-24
City Hotel,0,5,2016,February,9,27,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,108.0,0,1,Check-Out,2016-03-01
City Hotel,1,36,2015,December,52,20,2,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,0,Transient,87.3,0,1,Canceled,2015-12-10
City Hotel,0,19,2016,January,1,1,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,81.82,0,1,Check-Out,2016-01-04
Resort Hotel,0,0,2017,January,2,8,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,44.0,0,0,Check-Out,2017-01-09
City Hotel,0,10,2017,July,28,13,0,1,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,G,0,No Deposit,0,Transient,180.0,0,3,Check-Out,2017-07-14
Resort Hotel,1,20,2016,February,8,14,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58.0,0,1,Canceled,2016-01-27
Resort Hotel,0,376,2016,September,39,18,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,48.75,0,0,Check-Out,2016-10-02
City Hotel,0,1,2016,May,20,9,1,3,1,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,103.71,1,0,Check-Out,2016-05-13
City Hotel,0,31,2016,October,41,2,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,104.64,0,0,Check-Out,2016-10-05
Resort Hotel,1,246,2016,April,18,30,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,46.98,0,0,Canceled,2016-02-03
City Hotel,0,184,2017,May,21,25,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,138.9,0,1,Check-Out,2017-05-28
City Hotel,1,39,2017,July,28,15,0,1,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,140.0,0,0,Canceled,2017-07-11
City Hotel,1,63,2016,November,49,29,0,4,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.4,0,1,Canceled,2016-09-30
City Hotel,1,33,2016,May,19,1,2,2,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,143.1,0,0,Canceled,2016-04-15
City Hotel,0,26,2016,September,39,19,1,2,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,232.33,0,0,Check-Out,2016-09-22
City Hotel,0,75,2017,April,14,5,0,4,1,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,0,Transient-Party,85.0,0,0,Check-Out,2017-04-09
City Hotel,0,163,2017,August,34,21,1,1,3,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,175.5,0,2,Check-Out,2017-08-23
Resort Hotel,1,304,2017,August,31,4,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,185.4,0,2,Canceled,2016-10-09
City Hotel,1,175,2017,May,18,5,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99.0,0,0,Canceled,2017-04-17
Resort Hotel,1,49,2017,June,22,2,0,2,2,1.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,187.0,0,1,Canceled,2017-04-21
City Hotel,0,126,2017,May,18,4,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108.0,0,1,Check-Out,2017-05-07
City Hotel,0,142,2017,March,12,25,2,2,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,136.8,0,0,Check-Out,2017-03-29
Resort Hotel,0,82,2016,November,45,4,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,37.8,0,1,Check-Out,2016-11-06
City Hotel,1,10,2015,December,49,3,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,0,Transient,72.21,0,0,Canceled,2015-12-01
City Hotel,0,238,2016,June,25,18,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,115.2,1,1,Check-Out,2016-06-19
Resort Hotel,0,85,2016,October,44,24,3,7,2,0.0,0,BB,LTU,Direct,Direct,0,0,0,D,D,1,No Deposit,0,Transient,65.44,0,1,Check-Out,2016-11-03
City Hotel,0,26,2015,October,42,17,2,1,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,0,Transient,161.0,0,0,Check-Out,2015-10-20
Resort Hotel,1,53,2016,November,46,11,2,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,49.9,0,1,Canceled,2016-10-11
City Hotel,0,3,2016,May,21,16,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,65.0,0,0,Check-Out,2016-05-18
City Hotel,0,57,2017,August,31,1,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,8,A,A,0,No Deposit,0,Transient,80.0,0,0,Check-Out,2017-08-03
City Hotel,0,113,2017,August,31,2,0,4,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.1,0,0,Check-Out,2017-08-06
Resort Hotel,0,44,2015,August,35,29,2,6,3,1.0,0,HB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,219.25,0,0,Check-Out,2015-09-06
City Hotel,0,1,2017,February,5,2,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,77.0,0,0,Check-Out,2017-02-03
City Hotel,0,108,2016,April,18,27,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,97.02,0,1,Check-Out,2016-05-04
City Hotel,0,1,2017,January,2,12,0,2,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,104.5,0,0,Check-Out,2017-01-14
Resort Hotel,1,25,2015,August,35,24,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,171.9,0,1,Canceled,2015-08-11
City Hotel,1,13,2017,May,20,16,0,5,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,182.0,0,2,Canceled,2017-05-06
City Hotel,1,9,2015,August,34,17,1,2,1,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,153.0,0,2,Canceled,2015-08-17
City Hotel,0,26,2016,November,47,16,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,3,No Deposit,0,Transient-Party,77.0,0,0,Check-Out,2016-11-18
City Hotel,1,15,2015,September,37,10,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,116.75,0,0,Canceled,2015-09-07
Resort Hotel,0,254,2017,April,15,9,4,7,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.16,0,2,Check-Out,2017-04-20
Resort Hotel,0,0,2017,March,11,14,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,1,11,A,G,1,No Deposit,0,Transient,55.0,1,2,Check-Out,2017-03-15
City Hotel,0,36,2016,July,29,11,1,1,1,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,135.9,0,0,Check-Out,2016-07-13
City Hotel,0,7,2016,October,44,26,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,120.0,0,0,Check-Out,2016-10-27
City Hotel,0,4,2016,February,8,19,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,72.1,0,0,Check-Out,2016-02-20
Resort Hotel,1,226,2017,March,12,25,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,33.6,0,0,Canceled,2016-08-11
City Hotel,0,7,2017,March,12,20,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,108.8,0,0,Check-Out,2017-03-24
City Hotel,0,0,2015,September,36,5,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Group,143.0,0,1,Check-Out,2015-09-06
City Hotel,1,140,2017,August,33,18,2,2,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,193.0,0,2,Canceled,2017-05-15
City Hotel,0,17,2017,June,23,5,1,2,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,156.67,0,2,Check-Out,2017-06-08
City Hotel,0,25,2016,March,13,26,2,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,136.0,0,0,Check-Out,2016-03-30
City Hotel,1,113,2016,December,50,8,0,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,90.0,0,1,Canceled,2016-11-19
City Hotel,0,8,2017,August,34,20,1,0,1,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,180.0,0,3,Check-Out,2017-08-21
City Hotel,0,0,2015,December,52,21,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,94.0,0,0,Check-Out,2015-12-23
City Hotel,1,109,2016,October,44,24,1,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.4,0,0,Canceled,2016-08-21
City Hotel,0,1,2017,January,2,10,0,4,2,0.0,0,BB,MAR,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,89.75,0,1,Check-Out,2017-01-14
Resort Hotel,0,7,2017,April,15,11,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,0,Group,67.24,0,0,Check-Out,2017-04-12
City Hotel,1,124,2017,March,12,25,2,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,91.8,0,0,Canceled,2016-11-21
City Hotel,1,261,2015,October,42,16,0,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient-Party,120.0,0,0,Canceled,2015-07-08
City Hotel,0,1,2017,February,8,25,1,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,93.0,0,1,Check-Out,2017-02-27
City Hotel,1,76,2016,June,25,16,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,145.8,0,0,Canceled,2016-04-04
Resort Hotel,0,109,2015,July,29,13,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,73.8,0,1,Check-Out,2015-07-15
City Hotel,0,274,2017,June,25,23,2,4,2,2.0,0,BB,SWE,Direct,Direct,0,0,0,E,E,1,No Deposit,0,Transient,180.0,0,1,Check-Out,2017-06-29
Resort Hotel,0,75,2015,December,51,15,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,65.33,0,0,Check-Out,2015-12-22
City Hotel,1,120,2016,May,19,2,1,3,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.25,0,1,Canceled,2016-01-05
City Hotel,1,79,2016,April,15,7,1,3,1,0.0,0,BB,PAK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.75,0,0,No-Show,2016-04-07
City Hotel,1,49,2017,January,2,14,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.2,0,0,Canceled,2016-12-27
City Hotel,1,28,2017,June,22,2,0,1,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,140.0,0,1,Canceled,2017-05-06
Resort Hotel,1,32,2016,April,18,30,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,0,Transient,82.5,0,1,Canceled,2016-04-26
City Hotel,0,3,2015,October,42,12,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,0,Transient,65.0,0,0,Check-Out,2015-10-15
Resort Hotel,0,0,2016,February,9,25,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,55.0,0,0,Check-Out,2016-02-26
Resort Hotel,1,116,2017,May,20,17,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.0,0,1,Canceled,2017-02-10
Resort Hotel,0,3,2016,September,40,30,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,115.0,0,1,Check-Out,2016-10-02
Resort Hotel,0,1,2016,May,20,10,0,1,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,0,Transient-Party,109.0,0,1,Check-Out,2016-05-11
City Hotel,0,85,2016,September,40,29,0,2,2,0.0,0,BB,BRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,129.73,0,0,Check-Out,2016-10-01
City Hotel,0,0,2016,June,24,8,0,2,1,0.0,0,SC,DZA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,109.0,0,1,Check-Out,2016-06-10
City Hotel,0,21,2015,October,43,23,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Contract,151.33,0,1,Check-Out,2015-10-26
City Hotel,0,102,2017,March,11,18,2,5,3,0.0,0,BB,IRN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,134.3,0,2,Check-Out,2017-03-25
City Hotel,1,60,2016,April,18,30,1,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,121.5,0,0,Canceled,2016-03-02
City Hotel,1,191,2016,October,41,5,1,4,2,0.0,0,SC,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,98.1,0,0,Canceled,2016-03-31
City Hotel,0,111,2017,May,18,3,0,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.1,0,1,Check-Out,2017-05-05
City Hotel,0,0,2017,June,26,27,0,3,2,0.0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,124.67,0,2,Check-Out,2017-06-30
City Hotel,0,2,2016,February,8,17,1,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,70.0,0,0,Check-Out,2016-02-22
City Hotel,0,191,2016,October,43,20,0,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,9,No Deposit,0,Transient,96.3,0,1,Check-Out,2016-10-22
City Hotel,0,4,2016,November,48,21,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,3,A,A,0,No Deposit,0,Transient,65.0,0,1,Check-Out,2016-11-24
City Hotel,0,328,2016,September,40,30,0,2,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,38,Transient-Party,0.0,0,0,Check-Out,2016-10-02
City Hotel,1,15,2016,April,15,6,1,4,1,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,133.2,0,0,Canceled,2016-04-04
Resort Hotel,0,13,2017,May,20,17,0,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,2,No Deposit,0,Transient,125.5,1,1,Check-Out,2017-05-21
City Hotel,0,39,2016,September,40,25,1,0,1,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,129.7,0,0,Check-Out,2016-09-26
Resort Hotel,0,123,2016,October,43,21,2,3,2,0.0,0,BB,SWE,Groups,Corporate,0,0,0,F,F,3,No Deposit,0,Transient-Party,95.0,1,0,Check-Out,2016-10-26
Resort Hotel,0,47,2016,November,45,1,0,5,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,32.34,0,1,Check-Out,2016-11-06
